,name,id,genres
12890,Louis The Child,7wg1qvie3KqDNQbAkTdbX0,"['edm', 'electropop', 'indie poptimism', 'vapor soul']"
12891,Wilson Phillips,1yMYjh77WgOVafRkI50mim,"['girl group', 'mellow gold', 'new wave pop', 'soft rock']"
12892,Hunter Hayes,7H6dkUChT5EoOQtUVMg4cN,"['contemporary country', 'country', 'country road', 'modern country rock']"
12893,WHOCARES,6ddqZNX6Gi1xMfhanx1YPg,"['covertronica', 'slap house']"
12894,Mr. Carmack,4OHaWpWPKDcZgOOUn9elFn,"['electronic trap', 'vapor twitch']"
12895,Paul McCartney,4STHEaNw4mPZ2tzheohgXB,"['classic rock', 'mellow gold', 'rock', 'soft rock']"
12896,Nicole,0aBAAnXItgKnXdccW1INw5,['contemporary r&b']
12897,Gentle Game Lullabies,4aPCPBj93DhSbX1JD6xtk1,[]
12898,George Topuridze,0rOlJ3WOoaK9n1FLuRFVJj,[]
12899,King Tuff,0uI2HyW0eIbTbyH3S2XDHI,"['garage pop', 'garage rock', 'indie garage rock', 'indie punk', 'neo-psychedelic', 'noise pop']"
12900,Bilmuri,5Rc75vGFBWZPgL7EXb4k89,[]
12901,Hawktail,3FsmZCUI3BAt3lqc6UIPqm,['progressive bluegrass']
12902,John South,28fqMVnyMpJaJ6XGTTIW4Y,['relaxative']
12903,Müslüm Gürses,4cMwyqmHCwJjRZ3frIVHTr,['arabesk']
12904,KANA-BOON,3PWp9R5HvbQgxI5KBx5kVd,"['anime', 'j-pop', 'j-rock']"
12905,Hird,33nGdwPVGbU7cFuIh9OnTu,"['electro jazz', 'nu jazz', 'trip hop']"
12906,Brigitte Fontaine,2P03Aan9wfgwkxTwGch2g1,"['chanson', 'laboratorio']"
12907,Ten Ven,0ZSLz27xUnI816MMtYfLMI,[]
12908,Serge Lama,3fR5PRhFohNbxEXDE69pUz,['chanson']
12909,SDIB,2MaFPufCitym0I69vYCflS,"['jawaiian', 'reggae rock']"
12910,Ismael Miranda,5S3BxZrK4hYN3fwsw8oumq,"['salsa', 'salsa puertorriquena']"
12911,TJ Porter,3z3xPw2NyqrZgITJS0Xvs4,['nyc rap']
12912,Lokal,6xA7gLda7ySE6nczMcHw3C,[]
12913,Emma Hewitt,1t65YxEAtU3iii6bCzSGF8,"['trance', 'vocal trance']"
12914,Viszy A,7kGRpciEMKqYeKr1fuOLB1,[]
12915,Kundalini Project,1JmnXfdjAfqvE7EvrfVtTs,[]
12916,Andrew Garfield,2garjIdgTW5i89s4Z3UT72,[]
12917,Belle and Sebastian,4I2BJf80C0skQpp1sQmA0h,"['alternative rock', 'baroque pop', 'chamber pop', 'indie rock', 'melancholia', 'scottish indie', 'scottish rock', 'singer-songwriter', 'twee pop']"
12918,Fire Foxx L.o.s,6OIhkahDlDaUkB7LX91SYH,[]
12919,Akua Naru,2xxyuUOZJxayJDF6SxLG2K,['jazz rap']
12920,Algot Brooke,5jusPffeiBz4RWAvgZK3dC,[]
12921,Esquivel!,42kHi9ZIpRGtgjP8ZB4jsi,"['exotica', 'lounge', 'space age pop']"
12922,Dean Martin,49e4v89VmlDcFCMyDv9wQ9,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
12923,Raul Abramzon,3XkBZuU36xcZ8xBAZqwWsJ,"['mexican rock-and-roll', 'pop romantico']"
12924,Christian Scott aTunde Adjuah,2q37Nw8NND2z1T1KU5XVfn,"['contemporary jazz', 'experimental jazz', 'jazz', 'jazz trumpet', 'new orleans jazz']"
12925,Wide Eyed,6MZ8FA8ZuJRh7TsksXAWQP,[]
12926,Rico Rosa,33AxM64O965URn5WUtqNST,"['hyperpop en espanol', 'rap espanol']"
12927,Hamid Al Shaeri,7u1V0Ucu5ggW1VaXwh8KeT,"['arab groove', 'belly dance', 'libyan pop']"
12928,TANTRON,6HTp9Q7rmHmQjatn98BLAi,[]
12929,K Triggz,46Dk9aesnX2exGykYGltQF,[]
12930,Pepe Jaramillo,4op0Vv2745lhZU9Mqxamh0,"['ballroom', 'easy listening', 'folklore ecuatoriano', 'romantico']"
12931,Alex de Grassi,7EXt4A1enL8YDEhheC2MLA,['fingerstyle']
12932,Shamiya Battles,3NTdPQSh0JSz5c5AGngQyE,['indie r&b']
12933,Salvador Sobral,0GfYO21pue5u0sVEYk9HZO,['portuguese pop']
12934,Ohta San,3qWmqfQVlXakCydTL7qvvz,[]
12935,Dandara,6h2EcimpzT4Ft2t2vfjEt4,"['ethnotronica', 'organic electronic', 'organic house']"
12936,Mahmood,06nvjg4wBANK6DCHjqtPNd,"['italian adult pop', 'italian pop']"
12937,Static & Ben El,0xHa28taiElkcQf9o3z76g,"['israeli pop', 'jewish pop']"
12938,Téada,1VBQhu7f3xYuYPxCo0ddQF,"['irish neo-traditional', 'jig and reel']"
12939,Ycare,0hNK6eH7pXpC1yvhnFXTWB,['french pop']
12940,Two-9,40mkfSMWyLgLvXbcdtDOCJ,"['atl hip hop', 'underground hip hop']"
12941,Olmos,60cVbnHVILVFAO7tl3crPV,[]
12942,Cynthia Erivo,46UMQ0cW8ToR8egkBRwAxZ,['pop soul']
12943,Reflex Soundz,3Vt0FO41x225KZ2jzkp9fA,[]
12944,LEA,5Yo5iU2nf4H41waPl4ZnS1,['german pop']
12945,Zeta Loxi,7BvP1SJxIHUPDY2b35JgPL,['binaural']
12946,Anita Wilson,4rEGEwaOU6Mtdj4ylW0fjS,"['gospel', 'gospel r&b']"
12947,Jordana,5Bw9kFNhy019e4IBCJZlzw,['modern indie pop']
12948,Martika,40enFxfEXXsEXKOt1vgx0k,"['minneapolis sound', 'new romantic', 'new wave pop']"
12949,Solardo,0oO1IaDOBSeI96HbnCa5pZ,"['house', 'tech house', 'uk dance']"
12950,Kind Eyes,5fykvz752c33lwg0PrTmUs,['downtempo deathcore']
12951,Arroba Nat,4Srl3qf5e1RfnXi5wBlIL4,"['cdmx indie', 'indie triste', 'mexican indie']"
12952,drames rurals,4Fc8hhmKcYdCVdByPDBLPG,[]
12953,Avery*Sunshine,4yMxdaUoKCalQPX9BMeeFf,"['neo soul', 'smooth soul']"
12954,Kat Leon,6YC0XXr4qPMwz3lCpRhWzF,['bossbeat']
12955,LAYA,7JNff2HS8nrk3x0VZ5pT2X,['alternative r&b']
12956,Quarteto Jobim-Morelenbaum,1WxunfiOh9Ws0uu2JoDmjL,"['bossa nova', 'samba-jazz']"
12957,DJ Discretion,08CmTveAFjDqu36A2pKe1A,[]
12958,Black Milk,77zgRkcehIGCAtROXkXkb3,"['alternative hip hop', 'detroit hip hop', 'instrumental hip hop']"
12959,OmegaMode,0eF0qAwMKDAIX1YWVRXEi6,"['filthstep', 'gaming dubstep']"
12960,Soundtrack/Cast Album,56E5XajgEQr7pQNK4C10RF,[]
12961,Meeks,0mMYT4FxNCb2apSQFsRvj6,[]
12962,Menza,1He0fcv3xRjliYzR7I84q7,['tropical house']
12963,All Time Low,46gyXjRIvN1NL1eCB8GBxo,"['modern rock', 'neon pop punk', 'pop emo', 'pop punk']"
12964,The Black Market Trust,05YUfl0SzLH3OqbAICDULQ,['gypsy jazz']
12965,Kalmah,2YPVtFn6SsYNntkmrdDpGF,"['finnish death metal', 'finnish melodeath', 'folk metal', 'melodic death metal', 'oulu metal']"
12966,Wild Party,48PAAxWdIDbA4WHkHjgsEv,"['hopebeat', 'indie rockism']"
12967,Israel Houghton,7pUnaNwiKa3p27L1EwB4X6,"['gospel', 'worship']"
12968,Kotelett & Zadak,3QD7UCr2VBdscPGK6lYwo4,[]
12969,ERIMAJ,47zB8HowGfion9FkA4xLYo,[]
12970,Aula Musical de Girona,76btK02xU2fNoYsKfryUzG,[]
12971,Oasis,2DaxqgrOhkeH0fpeiQq2f4,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'rock']"
12972,Sarah Meow,3O7oOXK7KPniAPEUorctsi,"['lo-fi chill', 'sad lo-fi']"
12973,Discovery,1fg65Qx6tRt0aXBfz5I4w5,"['chillwave', 'indietronica', 'shimmer pop']"
12974,Triana,5hlBb5u8K5D8yrL8jwZ7N9,"['rock andaluz', 'spanish prog']"
12975,Lucía Pérez,4HjFNQDHPDchR8wHnRxyYB,['galician indie']
12976,Blonde,2nuKjZLgc7II6FO4Rxjt5e,"['house', 'uk dance']"
12977,Diana Navarro,2UPK6yJypnotLzHuUBiVa2,"['copla', 'rumba', 'spanish pop']"
12978,Spooky Dance Band,6TF6KEueruykJUtmnIZONS,[]
12979,Schneider,474bZdU0R6d6PEpDj4oVw3,[]
12980,Morrigans,5tIPfDhX07lgu507CAdnCQ,[]
12981,4ourty8,6L7yHQOGoPzk6otf1II35I,[]
12982,Estrellas Vallenatas,2nWxgBHLsfOh75ct5c13C7,['vallenato']
12983,Change,2fJ2vi4PUSxyvYaeq0FTbE,"['disco', 'funk', 'minneapolis sound', 'post-disco']"
12984,Dead Meadow,0AI2um3PpFgOj7Yzmk2Xu0,"['modern blues rock', 'neo-psychedelic', 'space rock', 'stoner rock']"
12985,Nadav Guedj,0QmOR0TqxMPtZxtaIJ5klY,['israeli pop']
12986,Alex Villa,0TL5quT3xyCmg6BGPiCsiw,[]
12987,Peggy Gou,2mLA48B366zkELXYx7hcDN,"['electra', 'float house']"
12988,Starsailor,0G8zjE6SsFTlbglCkU8pm3,"['britpop', 'lancashire indie', 'piano rock']"
12989,Juventa,2c8lJBXnL9RqVgp81tm2np,"['progressive house', 'uplifting trance']"
12990,Daytoner,1uP0GmQKhh9uXvTT8CfCas,['cornwall indie']
12991,Joëlle Étienne,3u9gbCjhDHF6TupU07r15z,[]
12992,Eden,2ZgkqMJtaEzlPnzjbCDCmD,[]
12993,The Prodigy,4k1ELeJKT1ISyDv8JivPpB,"['big beat', 'breakbeat', 'dance rock', 'hardcore techno', 'rave']"
12994,Saba,7Hjbimq43OgxaBRpFXic4x,"['alternative r&b', 'chicago rap']"
12995,Lynx XII,4NkftNKnmddqOOVCrSvOOa,['528hz']
12996,Audio Dope,7vByi0TCh4wNTdqNK7dNqe,['basel indie']
12997,Shopan,2XHa2Sy9IYid9hnQ2YmtGl,['chillhop']
12998,Zola Davis,78EI36rEoD1ZiOHSgYroWP,[]
12999,Suzy Clue,0gohQ3t7I3QY3fjr7DJtUK,[]
13000,The Dead South,3HR1xtIsUefdFnkI1XHgeA,['saskatchewan indie']
13001,Sen Senra,5lWasZeo8uWQk6GD8czJLq,['urbano espanol']
13002,Geo Da Silva,5E4rOL0HwjD2TGLhrK6tZp,['italo dance']
13003,Timboletti,4i0bLWWYQMI3P1KFrTWsHG,['organic electronic']
13004,javier álvarez,7npPHFVavArmlInnza5R5n,['cantautor']
13005,Jobe,3LpFNC9X6KX4aUmGaWaeGP,['swedish pop']
13006,Dan Terminus,6C0QgVuIzzi3f5NGBx4qWy,"['cyberpunk', 'darksynth', 'synthwave']"
13007,Kaz Moon,70TpT5Yq8mRwav91mSTKQV,['lo-fi rap']
13008,Andrew Jannakos,6DAX5iORnv8nsZYYeZqket,[]
13009,Cris Juanico,1hnG3sbjWvITvOpTt9wmNO,"['musica menorquina', 'musica pitiusa', 'rock catala']"
13010,Brandon Heath,0W7wIkmxoGQbnZYn2z2sLj,"['ccm', 'christian alternative rock', 'christian music']"
13011,Swift Technique,4Ba9GzunAgDlRrXqJfVSFM,[]
13012,Interbeat,0cYv1SffxlxsCatehx77TZ,[]
13013,Polansky y El Ardor,0G8WpvZAWuPPnSRwIWq9cW,['spanish new wave']
13014,The Samoa Serenaders,1SbpOraNIkCnLfOpbbihe5,[]
13015,Bekar,6wjkiUBMMYSIx5UBTp7eKC,"['cloud rap francais', 'french hip hop']"
13016,LEISURE,7b04D0yLktCUpvxQBhmG7R,"['auckland indie', 'indie soul']"
13017,Alex Poet,1tGEWCT1OGYoCGgHEeEqLT,[]
13018,Srbuk,5a2XvSPLGmmVwXNCqPj2x9,['armenian pop']
13019,"Vivaldi String Orchestra, Walter Rinaldi & Baldassarre Luigi Arcangeli",4CM24w91R41YEmNSLGZIAl,[]
13020,Chelsea Cutler,5JMLG56F1X5mFmWNmS0iAp,['alt z']
13021,thatsarda,5MLoFRQ5jHcZ52apaFW6WW,[]
13022,Saib,6N4HlHINMvoTyAL0yhBUCk,"['chillhop', 'japanese chillhop', 'lo-fi beats']"
13023,Alex Aiono,5KPJMJR9PCfMWSfco8i4W4,['teen pop']
13024,Sex Bomb,4sgPM819tkrW1aNNOSfPEu,[]
13025,Stars Of The Lid,36pCa1JHc6hlGbfEmLzJQc,"['ambient', 'compositional ambient', 'drone']"
13026,Derina Berger,2WLjhCbRQU05hDnmU7DeIQ,[]
13027,WC,3NgwMzys77S7sgfh2W5k0V,['west coast rap']
13028,Blue Shoes,1VYHthND1P7ED8WFP8LAxn,[]
13029,Pink Martini,6KyUat70qaniuiZq63HzFZ,['lounge']
13030,Miriam van Steeg,5w21WblmOUdUPdA4YgBAnu,[]
13031,Adeodat Warfield,1iv1p7qPGZ15cPcRBqhCMN,['hypnagogic pop']
13032,Sadurn,2uvre6qZ51Tc12CBizuzRI,['countrygaze']
13033,Ruth B.,2WzaAvm2bBCf4pEhyuDgCY,"['alt z', 'canadian contemporary r&b', 'canadian pop', 'pop']"
13034,Kovacs,62peb1sKdVJQD00xYvMCKF,"['dutch pop', 'pop soul']"
13035,Hawkwind,2jK54ZlZhTF1TxygsVeR05,"['canterbury scene', 'hard rock', 'proto-metal', 'protopunk', 'psychedelic rock', 'space rock']"
13036,Maur,2LhJEX3HxU9pJFLa8RkvUC,[]
13037,Upa Dance,2tYWEwJAfv2NqDySInmJxK,[]
13038,Šventinis bankuchenas,0yyoIkPjNk7sC5hGw2NySx,['lithuanian pop']
13039,Kingsley George,5WQPawXA0UpyrLYj7rDmiI,[]
13040,FLETCHER,5qa31A9HySw3T7MKWI9bGg,"['alt z', 'pop']"
13041,Ignacio Pérez,2df43fPnZn35QCLNzSWR0p,[]
13042,Sinéad Harnett,6tUJpYN2aYiXbzAcg0pIOo,"['alternative r&b', 'gauze pop', 'uk contemporary r&b']"
13043,Frank Stallone,3BucZwouCkpiGi2UxqfWn9,['yacht rock']
13044,Strawberry Guy,1AbJ2cmwK400LSvdvBL5Jc,['bedroom pop']
13045,Smokey Bastard,1hMdCc6Bzz9cB05C7UTEY8,"['celtic punk', 'shanty']"
13046,Mark Mathis,3NdS3NaEWqq4m9QyxJBk3t,[]
13047,Andy Grammer,2oX42qP5ineK3hrhBECLmj,"['neo mellow', 'post-teen pop', 'viral pop']"
13048,ADONXS,2Wipb14FDfbuu8b8LWpiNM,[]
13049,The Deslondes,5nlQijI9hZ50keRqmLVov1,"['alternative country', 'new americana', 'new orleans americana', 'new orleans indie']"
13050,BULEGO,536zVauyusZp2cjwh4QB5B,['euskal musica']
13051,David Byrne,20vuBdFblWUo2FCOvUzusB,"['art pop', 'art punk', 'art rock', 'permanent wave', 'singer-songwriter', 'solo wave']"
13052,Max Steiner,3llWEEOW2xNfiKsXXWjrwl,['classic soundtrack']
13053,Matthew Whitaker,4TCiA0yvZXv8Kf4AZhr0rG,[]
13054,saint rumi,4KZj9rS07i3nfijzVtkqMQ,[]
13055,Spence Lee,14an7ScQuhM34iovTS6CNa,"['asian american hip hop', 'new jersey rap']"
13056,Henry Raymond Jr.,3UbPiAHODPHyrORJPMPnEG,['language']
13057,the bird and the bee,65XA3lk0aG9XejO8y37jjD,['la indie']
13058,Mayday Parade,3WfJ1OtrWI7RViX9DMyEGy,"['neon pop punk', 'pop emo', 'pop punk']"
13059,Palmistry,4qm6T9pMFiyCDHFTHZchrY,['proto-hyperpop']
13060,Dotter,5CPsScBTPYY11Lv4Eb7k4t,['swedish pop']
13061,Revolvr,3vXI6iIlwugzEdnZVLMK1f,[]
13062,Auley Gere,2JlV3vR07HGe6joOPztyuz,['instrumental lullaby']
13063,REYSHA RAMI,3V3EAJjX9EmvSsjm79J32j,[]
13064,Harve Presnell,4jMejX0qGanMKKEoe47juI,[]
13065,Jawga Sparxxx,4Tmi4eRiBmTkJCEJuFnKuP,"['country rap', 'redneck']"
13066,Tut Tut Child,6EmSzH0r12lNsYQCFzCFS3,"['chillstep', 'complextro', 'filthstep', 'gaming edm', 'glitch', 'melodic dubstep']"
13067,Zion.T,5HenzRvMtSrgtvU16XAoby,"['k-pop', 'k-rap', 'korean r&b']"
13068,Paula Abdul,4PpmBoqphQusNFsxuVKb6j,"['dance pop', 'new wave pop', 'soft rock']"
13069,AceMo,2NArTWfXN317Ok1Ale3xkX,"['experimental techno', 'nyc club']"
13070,Armon Jay,61d8ERa96U3Pv7pZqsKmZ3,[]
13071,Pascal Schumacher,0VSt9azgjBhQlNlSlySE7M,['jazz vibraphone']
13072,Hot Natured,4aKZ8rfdsQeR7YSskFu9V3,"['deep disco house', 'deep house', 'house', 'microhouse', 'nu disco']"
13073,Moonshine Bandits,7DBsiQxsZAKC5lHoRCdOFG,"['country rap', 'redneck']"
13074,Van Buren Records,2T6EOVQ5lAQc64poyLnXmj,"['brockton hip hop', 'indie hip hop']"
13075,Pépite,0oA0cg7ajEwV0EXKCAlQ63,"['french indie pop', 'french indietronica', 'french psychedelic']"
13076,Annette Funicello,1uHivHZ0fLfvwPL1UgkpMU,['brill building pop']
13077,BGYO,10bk3EHVC30yi6F10nmvL8,"['opm', 'p-pop']"
13078,Yinyues,6YNGPHY5tmhN0DDd8mYDKj,"['chillstep', 'substep']"
13079,Diamond Rugs,2azMHmItHcka4wqNZmN6xM,"['garage rock revival', 'rhode island indie']"
13080,Joji,3MZsBdqDrRTJihTHQrO6Dq,['viral pop']
13081,MAMMOTH.,7tdBqb3aekf8FbdIUKEMM1,['melbourne hip hop']
13082,Harry Belafonte,6Tw1ktF4xMmzaLLbe98I2z,['calypso']
13083,Kase.O,7GmXwGXJSsmWTkCyk5Twux,"['rap politico', 'spanish hip hop']"
13084,Carpeta Ahmad Jamal Trio,5O8NreGgyZ61xk4lsulHXx,[]
13085,Rels B,2IMZYfNi21MGqxopj9fWx8,"['r&b en espanol', 'spanish hip hop', 'trap latino', 'urbano espanol', 'urbano latino']"
13086,iNi Kamoze,1VJspRsoC6c0bvqhnSiFCs,"['reggae', 'reggae fusion', 'roots reggae']"
13087,Miya Folick,1jFVu6Z7wmwywivOeBTSIV,"['indie pop', 'la indie']"
13088,Cuchi Leguizamon,1ng0MRoxBZq8WEGEuoXxdq,['folklore argentino']
13089,Uku Suviste,76FwN3u5L3LhNTqpF2gdh9,['estonian pop']
13090,Aziz Ansari,4SPvdqkhRp1ARWJvxByVuA,['comedy']
13091,Klangkarussell,041iTeoMIwXMlShuQPIVKo,"['austrian pop', 'deep euro house']"
13092,AMBKOR,5iQNy7hQGe1suvNOQz19Jz,['spanish hip hop']
13093,Bishop Lamont,4RV0poOKGzij1Xe9dsO57h,['west coast rap']
13094,Dabeull,7sw3xJMTpdcpfssx17hfrb,['synth funk']
13095,Timothy Bright,3b6bwvqFH6oU8kSxzHJvTr,[]
13096,Alex Ferrari,1XbOJQ4J8ff8lZHqN2GwI5,[]
13097,(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,['k-pop girl group']
13098,Valerie Broussard,6eVWXmKBW7Iltub01D9R1c,"['bossbeat', 'modern alternative pop']"
13099,HVOB,6RAx8RRxoHeJIqD2d0EjOa,"['deep euro house', 'electronica']"
13100,Charles Villiers Stanford,1g5nZfwrmjGs2wLKi3XHk2,"['anglican liturgy', 'early modern classical', 'irish classical', 'late romantic era', 'victorian britain']"
13101,Phil Cook,3pqmhj6H08f5rGsnVroz9E,"['deep new americana', 'indie folk', 'new americana']"
13102,Beatchild,4k7KKAyXbpBKe0iziD7c2P,"['bass trip', 'canadian pop', 'neo r&b']"
13103,Plain White T's,1g1yxsNVPhMUl9GrMjEb2o,"['modern rock', 'neo mellow', 'neon pop punk', 'pop punk', 'pop rock']"
13104,ELLA A,5kLSJkxgNnkg9r5bEgEuKS,[]
13105,HotBoyMel,1Exce3cZGgqJTT62X63lRA,[]
13106,Olivia Escuyos,3PCJrL2hXcXraI9EXA2mYM,"['chill r&b', 'indie r&b']"
13107,The Jazz Cultivators,24LiiowKnaEDD4I3CCdI3v,['background jazz']
13108,Kyshona,6W2VAlwJmXUkGwOmtFCFUA,['nashville singer-songwriter']
13109,Billy Preston,0IecGJbdBeYSOVtSPRehh5,"['funk', 'psychedelic soul', 'rock keyboard', 'soul']"
13110,T'neeya,39r1XfRA5kvyYjPYKzqBGL,[]
13111,UZ,2hndbDJCfHwD1o2ZTzKLMo,['electronic trap']
13112,Eva Simons,2d6W4cnC5XsVOaxtgaj9hA,['dutch pop']
13113,PTU,70UHL8BEGqoUNmXfXi0nGr,"['russian electronic', 'russian experimental electronic', 'russian techno']"
13114,Luka Vida,0likNjMTiDiVjqPr4OcsZC,[]
13115,Renée Fleming,3SK3gLBgy1jRuA4VnLlcs8,"['classical soprano', 'opera']"
13116,Agnes,6SsTlCsuCYleNza6xGwynu,"['swedish electropop', 'swedish idol pop', 'swedish pop']"
13117,Efecto Mariposa,2fFrIDTV1Tk8MwAv4OJiY5,"['spanish pop', 'spanish pop rock']"
13118,Sister Machine Gun,7B4wpEyW6m6ptXf0OJzQId,"['electro-industrial', 'industrial', 'industrial metal', 'industrial rock']"
13119,Chlär,3lJoRDjlvFXZLvSRVeM6m8,"['hardgroove', 'nu gabber']"
13120,Twin Bandit,0PFFKJfJZU5TbgQXIw8cBr,['canadian folk']
13121,MIRZHA,5dIkb62zFhIu4p5WMwT4Mb,[]
13122,Beirut,6pmxr66tMAePxzOLfjGNcX,"['albuquerque indie', 'baroque pop', 'chamber pop', 'indie rock', 'indietronica', 'stomp and holler']"
13123,Pusa,3rVvD1RkKTArYVuWeZbmao,[]
13124,Mantronix,0grZF2s6ADKiTGwf8EVZEY,"['electro', 'old school hip hop']"
13125,Patty Pravo,2Yi5fknmHBqqKjHF6cXQyh,"['beat italiano', 'classic italian pop', 'italian adult pop']"
13126,Bad Flamingo,3Ht7Wd1qVgmFyW63bl5eKE,[]
13127,Gloria Ann Taylor,1xpBuU9oUPQIYw2bP0XOu8,['rare groove']
13128,Wuicho kun,5WXiEvcwEw6bgiPBg7Eo2E,[]
13129,Donavon Frankenreiter,2IAZ2xX1Ovh5jxhBWE7wda,['neo mellow']
13130,Kal Koren,48ZAcUtJjaZZ0OZstH5X4v,[]
13131,Dans Dans,5x3LMsfwbAiYZy5lAqgM2m,"['belgian indie', 'belgian modern jazz']"
13132,Alex & Julia,10KYwPbJq2WjZZHhCGo0od,[]
13133,Chins On The Skins,4fPFNxsJ34to448FGOaTwD,[]
13134,MCVERTT,5vqMF43W0Sex6zjJJKv7LC,[]
13135,Ryan Nealon,6eeu1cHi3LjiKnTxa7eJux,[]
13136,Kim Carnes,5PN2aHIvLEM98XIorsPMhE,"['new romantic', 'new wave pop', 'soft rock']"
13137,Roberto Carlos,7fAKtXSdNInWAIf0jVUz65,"['jovem guarda', 'mpb']"
13138,Konnie Metaxa,0GfvPNhmQLzmbqHYZfoyos,['greek pop']
13139,ADONA,2O8CMGDnzYHpcZOSNVoLdQ,"['bossbeat', 'dark pop']"
13140,Tim Hecker,1qiwaJwjKod5WhcYZ76O1B,"['ambient', 'art pop', 'canadian experimental', 'compositional ambient', 'drone', 'intelligent dance music', 'sound art', 'warm drone']"
13141,Orion Too,7m4MgtmTWepkG7waxh5QRC,['belgian dance']
13142,Incesaz,78WaEUeSjw3KIq1YVb4ROk,"['turkish folk', 'turkish jazz', 'turkish rock']"
13143,Mayfare Trio,3tUSGipRrxvpmZgUc13rd4,[]
13144,Gram Rabbit,6Dl4yVNU6aMxOjYU7oTaM4,"['alternative roots rock', 'palm desert scene']"
13145,Jin,4UUCW8mTsouClJtN0wZDsi,[]
13146,MVRDA,4AoPvuN5X1A5xeCfZXRQY3,"['brostep', 'dubstep', 'riddim dubstep']"
13147,The Dead Tongues,5nM5pj6cEIkzCkwBJZibHK,"['new americana', 'north carolina roots', 'stomp and holler']"
13148,Blindspot,6Xvum4vndYItYC0lcBt6Bn,[]
13149,B0ryan,3DKgKd1xyI0OmzX2ebDtmT,[]
13150,Kerli,4IFgewC2urR62Fwt7uAU03,"['candy pop', 'dark pop', 'estonian pop', 'metropopolis']"
13151,Ben Durbin's Modern Antiques,3YcTum2q0JhIv16gQdVVse,[]
13152,Double Vision,6J4vIWJhZpQ0s1DC9Dn2qn,"['eurodance', 'hip house']"
13153,vvs,2P5tPcmgx3bmkFY1lKDcKn,[]
13154,Kyral X Banko,2PLa4ADUFioknBIegBIZiY,[]
13155,Los Piratas,6qDVOAIlTaSd7HuVtkfce1,"['rock alternativo espanol', 'spanish indie pop', 'spanish new wave', 'spanish pop']"
13156,KSM,0SvYb7P2vptgR6SN0ybgfb,['candy pop']
13157,OEO & Parser,0GSRUfmrHPzjtgCyZ5Mpxd,[]
13158,Faith Hill,25NQNriVT2YbSW80ILRWJa,"['contemporary country', 'country', 'country dawn', 'country road']"
13159,Pereza,6mfK6Q2tzLMEchAr0e9Uzu,"['spanish pop', 'spanish pop rock', 'spanish rock']"
13160,Almeidinha Do El Gringo,4hu2bkrtm9Qj5f8jPsnfLM,[]
13161,Estelle,5T0MSzX9RC5NA6gAI6irSn,"['neo soul', 'r&b']"
13162,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,"['dance pop', 'pop', 'urban contemporary']"
13163,Ersen,5Yax3FhwZSr1xiRlwnQ6bV,['turkish psych']
13164,Arch Enemy,0DCw6lHkzh9t7f8Hb4Z0Sx,"['alternative metal', 'death metal', 'melodic death metal', 'metal', 'power metal', 'speed metal', 'swedish death metal', 'swedish melodeath', 'swedish metal', 'symphonic metal']"
13165,UMI,4ClziihVpBeFXNyDH83Lde,"['alternative r&b', 'bedroom soul']"
13166,LimberTwig,4m5yzqG0l732znkXFKixqz,[]
13167,Father's Children,7MsfV9iU1jXeSocUOSL971,['traditional soul']
13168,Cobra Starship,2aYJ5LAta2ScCdfLhKgZOY,"['neon pop punk', 'pop punk', 'post-teen pop']"
13169,Crimson,7uROvTWBQRe2acoLtF5Y8E,[]
13170,Ariane Brunet,4nW5qDmFfqfYsNEil8gqxg,['pop quebecois']
13171,BabyDrill,4Q7FV4mw6Q3va79JwftGRv,['atl drill']
13172,José Maria Napoleón,72v53CufRiSyqcQ78KUQ5p,['ranchera']
13173,58918012,3SocIm1Z2zkHRvPCibwQus,"['ukrainian ambient', 'ukrainian experimental']"
13174,Peaches,1gkSl4XpHIHI4I1WQbfXOE,"['alternative dance', 'dance-punk', 'electroclash', 'escape room', 'neo-synthpop', 'new rave']"
13175,Yoke Lore,7FU0xCgmSYQEiBeevUqQ4S,['nyc pop']
13176,Alfa Mist,2i1CPudyCUjL50Wqjv8AMI,"['british jazz', 'indie soul']"
13177,RSAC,73GvUkYDMIcPNepUhyC8ic,"['russian alt pop', 'russian indie']"
13178,Brian Porritt,2GOm1NYNavznpvn9SmSPtS,[]
13179,The Fray,0zOcE3mg9nS6l3yxt1Y0bK,"['neo mellow', 'piano rock', 'pop', 'pop rock']"
13180,Blue Scholars,1SlPJ2l80sMnCHpz1wB8nT,"['conscious hip hop', 'hawaiian hip hop', 'political hip hop', 'seattle hip hop']"
13181,Asanni Armon,2c4SvUMW4DTtQL6o3XAT2W,[]
13182,Duman,6RTC1abMgBC7Krg6qJQHJh,"['anadolu rock', 'karadeniz turkuleri', 'turkish alternative', 'turkish alternative rock', 'turkish rock']"
13183,Yuno,36BjLtXEXIifbRrfc1Rtqa,"['gamecore', 'jacksonville indie']"
13184,Ray Wylie Hubbard,4gQ8biCMcMrOuBdJx639Q0,"['classic texas country', 'outlaw country']"
13185,Otis Webster,3stQc9g45eb57Bf2QwBaTf,[]
13186,Jerome Jarre,4nN2cPSUlJBnfoZjn7auFJ,['lounge house']
